emission,iso,sector,fuel,units,X1965,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,X2017,X2018,X2019,X2020,X2021,X2022
OC,abw,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,atg,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,bhs,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,bmu,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,brb,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,cym,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,kna,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,tca,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,tto,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,vgb,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,vir,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,brn,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,sgp,1A3b_Road,diesel_oil,kt/kt,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000739591,0.000706058,0.000674059,0.000643524,0.000614386,0.000586581,0.000560048,0.000534728,0.000510567,0.000487511,0.00046551,0.000444516,0.000424481,0.000405364,0.00038712,0.000369712,0.0003531,0.000337247,0.00032212,0.000307685,0.00029391,0.000280766,0.000268223,0.000256253,0.000244831,0.000233932,0.000223531,0.000213606,0.000204135,0.000195098,0.000186473,0.000178244,0.000170391,0.000162897,0.000155745,0.000148921,0.00014241,0.000136196
OC,are,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,bhr,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,isr,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,jor,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,kwt,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,omn,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,qat,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,sau,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,cuw,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,sxm,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,abw,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,atg,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,bhs,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,bmu,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,brb,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,cym,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,kna,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,tca,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
OC,tto,1A3b_Road,light_oil,kt/kt,0.000552221,0.000537781,0.000523342,0.000508903,0.000494464,0.000480025,0.000465586,0.000451146,0.000436707,0.000422268,0.000414174,0.000405819,0.000397191,0.000388275,0.000379057,0.000369522,0.000359652,0.00034943,0.000338837,0.000327852,0.000316452,0.000304615,0.000292314,0.000279521,0.000266207,0.000252339,0.000234905,0.000217394,0.000200158,0.000183481,0.00016758,0.000152615,0.000138688,0.000125855,0.000114134,0.000103513,9.40E-05,8.42E-05,7.56E-05,6.81E-05,6.16E-05,5.59E-05,5.10E-05,4.67E-05,4.50E-05,4.34E-05,4.21E-05,3.93956E-05
